user_id,show_title,genre,watch_duration,watch_date,rating
94,Show_17,Drama,45,2024-12-01 12:45:59.630362,4
65,Show_39,Drama,30,2025-05-31 12:45:59.630365,2
16,Show_17,Documentary,47,2025-02-02 12:45:59.630368,5
90,Show_4,Horror,127,2025-02-13 12:45:59.630371,5
34,Show_19,Romance,10,2024-08-04 12:45:59.630374,3
34,Show_23,Comedy,144,2024-12-28 12:45:59.630377,1
95,Show_21,Documentary,170,2024-08-27 12:45:59.630380,1
29,Show_41,Fantasy,100,2025-06-11 12:45:59.630383,1
59,Show_33,Documentary,10,2025-06-22 12:45:59.630386,1
23,Show_24,Comedy,86,2025-06-30 12:45:59.630390,1
71,Show_18,Action,37,2025-04-09 12:45:59.630393,3
3,Show_1,Action,36,2025-01-11 12:45:59.630395,5
81,Show_3,Drama,152,2024-08-09 12:45:59.630397,3
61,Show_21,Sci-Fi,157,2025-01-17 12:45:59.630398,1
99,Show_18,Fantasy,80,2024-09-24 12:45:59.630400,2
33,Show_33,Drama,179,2024-10-16 12:45:59.630402,1
69,Show_29,Thriller,136,2024-09-06 12:45:59.630404,5
26,Show_19,Sci-Fi,54,2024-11-29 12:45:59.630405,2
89,Show_38,Horror,77,2025-03-20 12:45:59.630407,3
95,Show_32,Comedy,162,2025-01-23 12:45:59.630417,5
66,Show_28,Documentary,115,2024-12-17 12:45:59.630419,1
65,Show_25,Thriller,71,2025-04-06 12:45:59.630421,4
11,Show_50,Fantasy,69,2025-01-31 12:45:59.630422,3
10,Show_36,Romance,94,2024-12-01 12:45:59.630424,5
44,Show_28,Comedy,68,2025-01-15 12:45:59.630425,4
61,Show_42,Horror,95,2024-12-16 12:45:59.630427,5
26,Show_26,Horror,19,2024-09-26 12:45:59.630428,1
23,Show_33,Romance,67,2025-03-17 12:45:59.630431,2
57,Show_25,Documentary,84,2025-06-03 12:45:59.630434,5
68,Show_41,Romance,54,2025-02-15 12:45:59.630437,3
4,Show_20,Documentary,46,2024-07-05 12:45:59.630440,3
95,Show_13,Comedy,176,2024-11-05 12:45:59.630443,4
13,Show_20,Thriller,79,2025-05-24 12:45:59.630446,3
96,Show_35,Comedy,30,2025-06-27 12:45:59.630454,4
79,Show_12,Sci-Fi,149,2025-02-11 12:45:59.630457,4
77,Show_45,Documentary,147,2024-08-29 12:45:59.630460,1
88,Show_4,Thriller,23,2024-08-09 12:45:59.630463,1
99,Show_5,Documentary,134,2025-02-09 12:45:59.630466,1
9,Show_45,Thriller,52,2024-12-18 12:45:59.630469,5
62,Show_4,Documentary,47,2024-09-11 12:45:59.630471,5
99,Show_34,Horror,128,2025-03-14 12:45:59.630474,4
4,Show_33,Fantasy,42,2024-12-24 12:45:59.630477,3
87,Show_30,Fantasy,132,2024-11-19 12:45:59.630480,2
17,Show_43,Romance,37,2025-05-31 12:45:59.630483,2
36,Show_35,Sci-Fi,160,2024-11-19 12:45:59.630538,1
76,Show_45,Documentary,70,2025-06-01 12:45:59.630540,3
5,Show_46,Horror,56,2024-12-25 12:45:59.630542,3
62,Show_34,Horror,22,2025-01-20 12:45:59.630544,2
49,Show_46,Drama,130,2025-02-06 12:45:59.630545,2
70,Show_9,Comedy,159,2024-10-18 12:45:59.630548,1
99,Show_8,Thriller,47,2024-12-23 12:45:59.630550,4
50,Show_42,Thriller,136,2024-08-14 12:45:59.630554,5
38,Show_11,Sci-Fi,116,2024-09-04 12:45:59.630557,4
49,Show_16,Thriller,178,2024-07-07 12:45:59.630562,3
93,Show_3,Horror,25,2025-03-29 12:45:59.630565,3
87,Show_33,Comedy,150,2025-02-18 12:45:59.630568,1
23,Show_38,Fantasy,8,2024-09-22 12:45:59.630571,4
87,Show_46,Drama,112,2025-04-19 12:45:59.630574,3
33,Show_22,Horror,35,2025-06-04 12:45:59.630577,3
51,Show_45,Sci-Fi,78,2025-05-15 12:45:59.630580,1
25,Show_3,Documentary,115,2025-01-02 12:45:59.630583,2
97,Show_14,Horror,71,2025-01-12 12:45:59.630586,1
44,Show_14,Action,131,2024-09-30 12:45:59.630589,3
13,Show_47,Sci-Fi,37,2025-05-08 12:45:59.630592,1
71,Show_24,Thriller,152,2025-06-12 12:45:59.630595,4
51,Show_5,Sci-Fi,26,2024-11-26 12:45:59.630598,2
42,Show_40,Comedy,100,2025-06-20 12:45:59.630600,5
69,Show_47,Drama,54,2025-03-11 12:45:59.630603,3
67,Show_31,Documentary,111,2024-08-28 12:45:59.630606,3
90,Show_49,Documentary,90,2025-02-14 12:45:59.630609,2
74,Show_7,Thriller,9,2024-12-17 12:45:59.630612,1
82,Show_33,Drama,53,2024-09-14 12:45:59.630615,2
45,Show_14,Romance,137,2025-04-27 12:45:59.630618,1
72,Show_13,Action,140,2025-03-10 12:45:59.630622,2
38,Show_42,Sci-Fi,168,2025-04-25 12:45:59.630625,1
98,Show_49,Thriller,106,2024-12-16 12:45:59.630632,3
36,Show_2,Comedy,179,2025-05-24 12:45:59.630635,3
17,Show_43,Drama,60,2025-03-14 12:45:59.630638,1
7,Show_30,Documentary,42,2025-04-02 12:45:59.630641,3
67,Show_15,Comedy,56,2024-11-22 12:45:59.630644,3
66,Show_14,Sci-Fi,170,2024-08-29 12:45:59.630647,1
22,Show_4,Action,84,2025-05-21 12:45:59.630650,5
20,Show_12,Drama,40,2024-09-11 12:45:59.630652,1
85,Show_8,Action,60,2024-12-10 12:45:59.630654,1
97,Show_18,Documentary,112,2025-05-24 12:45:59.630656,5
70,Show_16,Action,6,2024-12-03 12:45:59.630657,2
55,Show_29,Drama,134,2024-12-23 12:45:59.630659,3
71,Show_37,Thriller,125,2024-08-26 12:45:59.630660,5
99,Show_12,Drama,24,2024-07-12 12:45:59.630662,5
85,Show_23,Romance,175,2025-03-03 12:45:59.630664,2
42,Show_13,Action,160,2025-02-02 12:45:59.630665,5
87,Show_29,Action,33,2024-12-19 12:45:59.630667,4
14,Show_29,Drama,15,2025-03-16 12:45:59.630668,2
22,Show_11,Thriller,54,2024-12-14 12:45:59.630670,5
46,Show_1,Fantasy,66,2024-10-05 12:45:59.630671,2
50,Show_43,Fantasy,111,2025-03-05 12:45:59.630674,1
38,Show_19,Romance,87,2024-12-11 12:45:59.630676,1
96,Show_32,Documentary,27,2024-07-22 12:45:59.630679,2
51,Show_50,Comedy,58,2024-09-03 12:45:59.630683,3
3,Show_22,Horror,26,2025-03-14 12:45:59.630685,3
50,Show_41,Documentary,110,2024-12-14 12:45:59.630688,1
78,Show_12,Romance,12,2025-06-13 12:45:59.630691,4
92,Show_29,Fantasy,107,2024-07-13 12:45:59.630694,1
43,Show_43,Thriller,79,2024-09-02 12:45:59.630711,5
68,Show_31,Documentary,131,2025-01-15 12:45:59.630713,1
93,Show_24,Horror,152,2024-12-09 12:45:59.630715,4
5,Show_13,Horror,87,2024-07-24 12:45:59.630717,5
8,Show_34,Horror,136,2024-12-02 12:45:59.630718,4
44,Show_10,Sci-Fi,143,2024-08-16 12:45:59.630720,1
67,Show_25,Sci-Fi,162,2025-01-09 12:45:59.630725,4
40,Show_4,Romance,8,2024-09-05 12:45:59.630728,2
19,Show_35,Documentary,82,2025-05-02 12:45:59.630731,2
56,Show_49,Comedy,36,2025-06-19 12:45:59.630734,3
23,Show_22,Action,20,2024-08-08 12:45:59.630737,3
55,Show_29,Drama,155,2025-06-01 12:45:59.630740,3
68,Show_44,Fantasy,50,2025-02-03 12:45:59.630743,2
71,Show_8,Horror,92,2024-08-15 12:45:59.630746,4
37,Show_6,Drama,155,2024-09-01 12:45:59.630749,3
52,Show_32,Thriller,171,2025-02-10 12:45:59.630752,2
56,Show_44,Drama,88,2024-11-30 12:45:59.630760,3
38,Show_25,Horror,23,2024-12-03 12:45:59.630763,2
36,Show_5,Action,82,2024-08-04 12:45:59.630767,1
23,Show_8,Thriller,164,2024-11-29 12:45:59.630770,2
14,Show_7,Documentary,22,2025-05-15 12:45:59.630773,5
58,Show_37,Action,174,2025-01-05 12:45:59.630776,4
3,Show_47,Horror,170,2025-03-25 12:45:59.630778,1
86,Show_5,Romance,64,2025-01-09 12:45:59.630781,1
96,Show_41,Action,83,2024-10-01 12:45:59.630785,1
83,Show_48,Fantasy,26,2025-05-17 12:45:59.630788,1
24,Show_3,Drama,31,2025-01-21 12:45:59.630791,2
10,Show_4,Fantasy,179,2024-10-20 12:45:59.630792,1
73,Show_35,Documentary,112,2024-10-29 12:45:59.630794,4
34,Show_34,Sci-Fi,58,2024-12-19 12:45:59.630796,4
17,Show_14,Thriller,99,2025-06-25 12:45:59.630797,4
6,Show_35,Romance,89,2024-12-26 12:45:59.630799,2
28,Show_45,Sci-Fi,61,2024-07-24 12:45:59.630801,5
100,Show_36,Thriller,16,2024-12-23 12:45:59.630802,2
53,Show_6,Drama,128,2025-05-26 12:45:59.630804,5
100,Show_30,Drama,126,2024-11-22 12:45:59.630805,5
96,Show_27,Thriller,169,2024-12-21 12:45:59.630807,5
50,Show_24,Horror,93,2024-07-29 12:45:59.630810,5
88,Show_15,Drama,21,2024-10-30 12:45:59.630813,3
84,Show_24,Drama,130,2024-07-24 12:45:59.630816,4
35,Show_4,Sci-Fi,48,2025-04-21 12:45:59.630819,1
72,Show_34,Action,139,2024-12-04 12:45:59.630822,1
71,Show_2,Romance,14,2025-01-29 12:45:59.630825,3
18,Show_7,Horror,56,2024-10-23 12:45:59.630828,2
69,Show_8,Sci-Fi,71,2025-07-02 12:45:59.630832,1
6,Show_16,Action,75,2024-10-25 12:45:59.630833,5
88,Show_43,Horror,154,2025-01-17 12:45:59.630835,1
43,Show_15,Sci-Fi,127,2024-10-08 12:45:59.630837,2
74,Show_31,Sci-Fi,27,2025-06-02 12:45:59.630838,1
61,Show_12,Fantasy,100,2024-12-10 12:45:59.630840,2
16,Show_34,Sci-Fi,133,2025-01-25 12:45:59.630842,5
77,Show_34,Sci-Fi,34,2024-10-24 12:45:59.630843,2
41,Show_46,Romance,55,2024-09-26 12:45:59.630855,1
4,Show_29,Documentary,174,2025-04-17 12:45:59.630858,1
40,Show_37,Documentary,96,2025-03-12 12:45:59.630861,4
61,Show_40,Comedy,39,2025-02-11 12:45:59.630864,4
91,Show_6,Horror,165,2024-09-27 12:45:59.630867,5
2,Show_42,Horror,38,2024-07-28 12:45:59.630871,4
14,Show_12,Fantasy,151,2025-05-27 12:45:59.630874,4
99,Show_44,Documentary,164,2025-01-02 12:45:59.630877,3
94,Show_14,Horror,147,2024-11-07 12:45:59.630880,5
67,Show_33,Documentary,173,2025-03-17 12:45:59.630882,2
23,Show_1,Horror,127,2024-08-12 12:45:59.630885,1
1,Show_25,Thriller,145,2025-01-31 12:45:59.630888,2
31,Show_20,Documentary,56,2024-09-20 12:45:59.630897,2
25,Show_40,Thriller,9,2025-05-22 12:45:59.630898,2
14,Show_48,Horror,103,2025-04-15 12:45:59.630900,5
73,Show_21,Comedy,35,2025-05-07 12:45:59.630901,1
40,Show_38,Comedy,102,2024-12-07 12:45:59.630903,2
53,Show_19,Documentary,179,2025-06-03 12:45:59.630904,1
16,Show_49,Romance,32,2024-11-28 12:45:59.630906,5
89,Show_20,Action,12,2025-03-28 12:45:59.630908,1
21,Show_15,Documentary,83,2025-01-29 12:45:59.630909,3
95,Show_15,Horror,141,2025-01-21 12:45:59.630911,1
13,Show_28,Romance,152,2025-03-17 12:45:59.630913,5
17,Show_40,Fantasy,12,2024-09-10 12:45:59.630916,3
82,Show_33,Documentary,95,2025-05-13 12:45:59.630919,1
74,Show_49,Fantasy,21,2025-06-06 12:45:59.630922,2
49,Show_9,Action,160,2025-01-29 12:45:59.630925,4
86,Show_15,Documentary,86,2025-06-10 12:45:59.630928,4
83,Show_30,Documentary,8,2024-09-08 12:45:59.630931,5
50,Show_12,Fantasy,73,2024-09-27 12:45:59.630934,3
9,Show_30,Thriller,147,2024-12-18 12:45:59.630941,5
34,Show_3,Comedy,171,2024-09-02 12:45:59.630942,1
12,Show_48,Action,159,2024-07-24 12:45:59.630944,3
28,Show_6,Drama,84,2024-09-20 12:45:59.630946,1
48,Show_14,Action,33,2025-04-04 12:45:59.630947,5
90,Show_1,Sci-Fi,73,2025-04-26 12:45:59.630949,3
44,Show_46,Fantasy,163,2025-01-05 12:45:59.630950,1
35,Show_16,Fantasy,179,2025-05-20 12:45:59.630952,3
66,Show_37,Documentary,35,2025-07-03 12:45:59.630953,2
57,Show_9,Action,63,2025-01-12 12:45:59.630955,4
9,Show_2,Horror,64,2024-07-31 12:45:59.630956,2
66,Show_21,Horror,59,2025-06-14 12:45:59.630958,1
20,Show_18,Thriller,152,2024-09-05 12:45:59.630960,5
70,Show_31,Horror,157,2024-12-02 12:45:59.630961,5
21,Show_11,Thriller,37,2024-12-02 12:45:59.630963,3
85,Show_10,Fantasy,79,2025-01-21 12:45:59.630964,1
1,Show_18,Fantasy,17,2024-11-12 12:45:59.630966,1
55,Show_2,Romance,39,2024-08-01 12:45:59.630967,2
19,Show_31,Comedy,163,2025-07-04 12:45:59.630969,1
15,Show_42,Drama,94,2024-08-18 12:45:59.630977,5
25,Show_40,Sci-Fi,125,2024-10-31 12:45:59.630979,3
73,Show_20,Comedy,58,2025-02-04 12:45:59.630980,2
74,Show_19,Horror,173,2025-05-01 12:45:59.630983,2
45,Show_1,Action,9,2024-11-25 12:45:59.630986,4
1,Show_33,Comedy,35,2025-07-02 12:45:59.630989,2
17,Show_28,Drama,125,2024-12-08 12:45:59.630992,2
46,Show_35,Horror,153,2024-07-21 12:45:59.630995,1
6,Show_50,Thriller,166,2024-08-21 12:45:59.630998,5
56,Show_23,Comedy,160,2025-03-24 12:45:59.631001,4
46,Show_31,Sci-Fi,101,2025-01-20 12:45:59.631009,3
14,Show_50,Documentary,55,2025-03-14 12:45:59.631012,2
21,Show_37,Thriller,114,2025-06-16 12:45:59.631014,3
10,Show_32,Comedy,112,2024-07-10 12:45:59.631015,4
88,Show_33,Action,123,2025-01-29 12:45:59.631017,5
40,Show_24,Horror,27,2024-11-16 12:45:59.631018,1
59,Show_19,Horror,76,2025-02-17 12:45:59.631020,1
37,Show_11,Sci-Fi,67,2025-05-22 12:45:59.631021,2
23,Show_26,Action,60,2024-07-17 12:45:59.631023,2
94,Show_33,Horror,133,2025-03-04 12:45:59.631025,4
56,Show_23,Comedy,47,2025-01-05 12:45:59.631026,1
86,Show_33,Horror,67,2024-10-24 12:45:59.631028,2
63,Show_26,Comedy,50,2024-12-15 12:45:59.631030,5
12,Show_13,Comedy,77,2025-02-01 12:45:59.631032,4
75,Show_29,Action,83,2024-09-09 12:45:59.631133,2
44,Show_14,Comedy,8,2024-12-23 12:45:59.631137,3
28,Show_2,Drama,64,2025-01-05 12:45:59.631140,4
60,Show_18,Romance,133,2024-11-02 12:45:59.631143,1
65,Show_28,Horror,45,2025-06-14 12:45:59.631146,4
77,Show_25,Fantasy,146,2025-02-03 12:45:59.631148,1
92,Show_24,Romance,107,2025-01-28 12:45:59.631149,5
51,Show_38,Action,142,2025-02-01 12:45:59.631152,5
86,Show_1,Sci-Fi,28,2024-09-28 12:45:59.631153,1
70,Show_45,Romance,137,2025-05-21 12:45:59.631155,5
15,Show_6,Drama,146,2024-12-23 12:45:59.631156,1
13,Show_26,Comedy,151,2024-09-13 12:45:59.631159,4
31,Show_27,Sci-Fi,24,2024-09-29 12:45:59.631162,5
67,Show_28,Thriller,164,2024-08-11 12:45:59.631165,3
61,Show_50,Drama,15,2024-11-28 12:45:59.631168,4
67,Show_17,Documentary,108,2024-09-13 12:45:59.631171,4
94,Show_41,Drama,148,2025-05-10 12:45:59.631174,1
72,Show_39,Comedy,113,2025-05-28 12:45:59.631177,5
100,Show_29,Fantasy,78,2025-03-22 12:45:59.631181,1
40,Show_19,Sci-Fi,119,2025-03-27 12:45:59.631185,1
15,Show_31,Horror,103,2024-08-21 12:45:59.631186,2
38,Show_15,Fantasy,25,2025-01-11 12:45:59.631188,5
29,Show_6,Comedy,118,2025-03-07 12:45:59.631190,2
61,Show_37,Thriller,18,2025-01-03 12:45:59.631191,2
60,Show_34,Romance,103,2025-02-05 12:45:59.631193,3
89,Show_44,Sci-Fi,53,2025-06-03 12:45:59.631194,3
98,Show_48,Romance,138,2024-12-26 12:45:59.631196,1
92,Show_21,Comedy,11,2024-10-10 12:45:59.631197,2
41,Show_14,Action,49,2025-02-05 12:45:59.631199,3
48,Show_1,Action,144,2024-07-25 12:45:59.631202,3
60,Show_43,Drama,73,2025-01-14 12:45:59.631203,5
88,Show_45,Thriller,154,2025-06-14 12:45:59.631205,5
78,Show_44,Drama,111,2025-04-24 12:45:59.631207,4
47,Show_18,Horror,77,2025-02-15 12:45:59.631208,5
14,Show_42,Fantasy,28,2024-09-30 12:45:59.631210,3
8,Show_21,Comedy,25,2025-01-07 12:45:59.631211,4
1,Show_23,Drama,174,2024-07-19 12:45:59.631213,4
70,Show_35,Action,102,2024-09-06 12:45:59.631215,2
100,Show_10,Action,140,2024-07-29 12:45:59.631216,3
37,Show_37,Thriller,26,2024-08-23 12:45:59.631218,5
69,Show_44,Fantasy,119,2025-06-15 12:45:59.631220,2
40,Show_24,Comedy,149,2025-03-08 12:45:59.631221,3
99,Show_38,Horror,74,2024-12-21 12:45:59.631223,2
70,Show_45,Thriller,70,2024-11-21 12:45:59.631224,5
37,Show_39,Sci-Fi,157,2025-02-06 12:45:59.631226,2
6,Show_15,Fantasy,28,2025-01-24 12:45:59.631228,1
5,Show_36,Comedy,12,2025-03-24 12:45:59.631229,4
93,Show_10,Romance,85,2025-04-08 12:45:59.631231,5
2,Show_25,Thriller,146,2025-03-09 12:45:59.631232,5
100,Show_50,Comedy,158,2024-12-19 12:45:59.631234,5
17,Show_45,Romance,97,2025-03-21 12:45:59.631236,3
56,Show_18,Drama,124,2025-06-06 12:45:59.631237,1
1,Show_22,Thriller,26,2025-02-16 12:45:59.631239,4
68,Show_31,Thriller,25,2025-04-23 12:45:59.631242,3
37,Show_28,Thriller,95,2025-05-18 12:45:59.631244,5
27,Show_25,Action,77,2025-07-04 12:45:59.631247,5
60,Show_26,Sci-Fi,94,2025-02-02 12:45:59.631250,5
59,Show_42,Thriller,93,2024-08-30 12:45:59.631253,5
36,Show_9,Comedy,117,2024-09-28 12:45:59.631256,5
81,Show_8,Fantasy,95,2025-04-09 12:45:59.631259,3
54,Show_26,Horror,104,2025-04-09 12:45:59.631262,3
93,Show_28,Sci-Fi,121,2024-11-25 12:45:59.631273,2
14,Show_25,Action,40,2025-05-16 12:45:59.631275,1
70,Show_29,Documentary,91,2024-09-13 12:45:59.631276,1
51,Show_43,Action,60,2024-08-08 12:45:59.631278,5
83,Show_16,Comedy,47,2025-01-15 12:45:59.631280,3
14,Show_19,Action,70,2025-05-18 12:45:59.631281,1
41,Show_8,Action,151,2024-09-27 12:45:59.631283,1
16,Show_20,Fantasy,30,2024-11-29 12:45:59.631284,5
8,Show_13,Sci-Fi,69,2024-11-19 12:45:59.631286,3
50,Show_26,Comedy,159,2024-08-24 12:45:59.631288,1
57,Show_39,Action,141,2024-10-23 12:45:59.631289,3
50,Show_33,Drama,110,2025-06-10 12:45:59.631291,5
56,Show_31,Fantasy,151,2024-09-13 12:45:59.631292,5
13,Show_27,Thriller,152,2025-05-08 12:45:59.631294,3
22,Show_35,Sci-Fi,125,2024-10-21 12:45:59.631296,1
41,Show_39,Action,173,2025-01-25 12:45:59.631298,4
95,Show_45,Comedy,140,2024-10-29 12:45:59.631299,4
84,Show_12,Romance,101,2025-07-05 12:45:59.631301,2
41,Show_24,Action,53,2025-06-16 12:45:59.631303,1
41,Show_19,Comedy,156,2024-11-07 12:45:59.631304,1
38,Show_4,Documentary,61,2025-02-11 12:45:59.631309,4
24,Show_44,Documentary,47,2025-06-09 12:45:59.631310,3
96,Show_12,Horror,28,2025-02-11 12:45:59.631312,3
85,Show_20,Fantasy,167,2025-05-13 12:45:59.631314,2
89,Show_29,Thriller,57,2025-02-20 12:45:59.631316,3
87,Show_38,Horror,127,2024-08-12 12:45:59.631317,5
47,Show_16,Thriller,26,2025-05-06 12:45:59.631319,3
92,Show_41,Romance,176,2024-07-31 12:45:59.631321,1
5,Show_41,Sci-Fi,87,2024-10-24 12:45:59.631323,3
27,Show_4,Horror,66,2024-11-27 12:45:59.631325,2
35,Show_31,Comedy,17,2025-05-02 12:45:59.631326,5
71,Show_28,Sci-Fi,129,2024-08-10 12:45:59.631328,3
58,Show_17,Fantasy,14,2025-07-02 12:45:59.631330,2
33,Show_49,Action,21,2024-11-26 12:45:59.631331,3
88,Show_3,Documentary,69,2024-08-27 12:45:59.631335,2
8,Show_40,Horror,66,2024-07-07 12:45:59.631337,5
96,Show_47,Fantasy,21,2024-12-26 12:45:59.631339,1
7,Show_42,Thriller,54,2024-08-20 12:45:59.631341,3
64,Show_21,Documentary,120,2025-04-10 12:45:59.631343,4
67,Show_2,Documentary,111,2024-09-10 12:45:59.631344,3
31,Show_39,Fantasy,89,2024-08-12 12:45:59.631346,4
4,Show_49,Horror,70,2024-07-09 12:45:59.631348,5
84,Show_1,Sci-Fi,33,2024-11-11 12:45:59.631350,1
73,Show_34,Horror,8,2024-11-30 12:45:59.631351,2
34,Show_16,Romance,84,2024-12-03 12:45:59.631353,2
86,Show_11,Documentary,164,2024-10-02 12:45:59.631355,3
6,Show_38,Thriller,90,2025-04-18 12:45:59.631356,4
37,Show_27,Comedy,62,2024-08-25 12:45:59.631358,4
39,Show_16,Action,176,2025-03-31 12:45:59.631360,3
10,Show_44,Thriller,55,2024-08-05 12:45:59.631362,5
38,Show_33,Action,91,2025-06-21 12:45:59.631364,5
99,Show_11,Fantasy,16,2025-03-29 12:45:59.631365,2
71,Show_2,Romance,14,2025-04-08 12:45:59.631367,4
39,Show_23,Horror,167,2024-11-01 12:45:59.631369,3
83,Show_3,Drama,133,2024-08-12 12:45:59.631370,3
62,Show_21,Romance,57,2024-08-05 12:45:59.631372,4
79,Show_49,Horror,118,2025-01-20 12:45:59.631374,3
97,Show_1,Drama,78,2024-11-17 12:45:59.631376,5
7,Show_47,Documentary,149,2024-10-11 12:45:59.631377,2
75,Show_34,Sci-Fi,49,2025-03-28 12:45:59.631379,1
13,Show_44,Sci-Fi,60,2025-04-14 12:45:59.631381,1
17,Show_32,Horror,125,2024-09-20 12:45:59.631383,1
77,Show_44,Documentary,166,2024-07-06 12:45:59.631384,4
73,Show_26,Sci-Fi,109,2025-06-07 12:45:59.631386,3
75,Show_36,Romance,107,2024-07-29 12:45:59.631388,4
17,Show_7,Drama,11,2024-07-29 12:45:59.631389,1
10,Show_16,Fantasy,94,2025-04-09 12:45:59.631391,4
58,Show_40,Fantasy,110,2025-05-23 12:45:59.631393,4
11,Show_42,Horror,11,2024-12-09 12:45:59.631395,4
39,Show_9,Horror,67,2024-10-23 12:45:59.631398,1
76,Show_29,Sci-Fi,33,2024-09-19 12:45:59.631401,5
20,Show_21,Thriller,158,2024-08-07 12:45:59.631404,2
77,Show_8,Fantasy,77,2025-04-20 12:45:59.631407,5
66,Show_26,Drama,68,2024-10-05 12:45:59.631410,4
75,Show_20,Drama,52,2025-02-11 12:45:59.631413,3
9,Show_46,Drama,161,2025-01-18 12:45:59.631416,3
70,Show_24,Thriller,17,2024-10-10 12:45:59.631419,5
53,Show_19,Documentary,14,2025-05-24 12:45:59.631422,4
68,Show_20,Documentary,58,2025-05-13 12:45:59.631425,5
65,Show_18,Thriller,127,2025-02-14 12:45:59.631427,5
92,Show_37,Comedy,153,2024-11-03 12:45:59.631430,5
75,Show_17,Sci-Fi,41,2024-07-05 12:45:59.631434,2
37,Show_16,Horror,104,2024-10-15 12:45:59.631439,5
20,Show_44,Horror,61,2024-10-06 12:45:59.631442,1
16,Show_43,Comedy,134,2025-01-05 12:45:59.631444,4
33,Show_11,Romance,170,2024-07-16 12:45:59.631445,5
83,Show_33,Horror,88,2024-09-08 12:45:59.631447,4
27,Show_14,Action,57,2024-08-08 12:45:59.631448,2
85,Show_8,Comedy,13,2025-02-17 12:45:59.631450,3
17,Show_50,Horror,155,2024-07-18 12:45:59.631452,5
91,Show_9,Romance,134,2025-01-05 12:45:59.631453,1
44,Show_24,Action,159,2024-07-14 12:45:59.631455,1
74,Show_28,Documentary,23,2024-07-15 12:45:59.631456,3
71,Show_39,Sci-Fi,89,2025-01-19 12:45:59.631458,5
50,Show_38,Comedy,159,2024-07-19 12:45:59.631460,4
80,Show_10,Drama,165,2024-07-05 12:45:59.631461,1
42,Show_44,Documentary,92,2025-06-12 12:45:59.631463,5
40,Show_19,Comedy,30,2024-10-13 12:45:59.631464,1
95,Show_25,Thriller,86,2024-12-12 12:45:59.631466,3
12,Show_33,Sci-Fi,44,2025-06-20 12:45:59.631468,4
12,Show_19,Horror,43,2024-10-01 12:45:59.631469,2
31,Show_38,Fantasy,53,2025-07-03 12:45:59.631471,5
92,Show_35,Romance,92,2025-01-23 12:45:59.631472,4
50,Show_34,Action,104,2025-01-21 12:45:59.631474,5
94,Show_4,Documentary,161,2024-08-05 12:45:59.631476,4
81,Show_16,Romance,100,2025-05-01 12:45:59.631478,4
80,Show_49,Sci-Fi,75,2025-01-13 12:45:59.631480,2
87,Show_49,Drama,145,2024-08-28 12:45:59.631483,3
32,Show_43,Documentary,61,2025-03-01 12:45:59.631486,5
81,Show_35,Romance,9,2025-06-24 12:45:59.631489,2
4,Show_7,Romance,54,2024-10-22 12:45:59.631492,1
88,Show_5,Fantasy,7,2025-02-18 12:45:59.631495,4
55,Show_46,Drama,9,2024-10-25 12:45:59.631498,4
12,Show_18,Comedy,93,2024-11-21 12:45:59.631501,2
55,Show_19,Thriller,130,2025-01-19 12:45:59.631505,3
14,Show_17,Fantasy,38,2024-12-21 12:45:59.631507,2
55,Show_18,Romance,88,2024-10-19 12:45:59.631509,3
41,Show_49,Documentary,82,2025-06-10 12:45:59.631511,5
67,Show_13,Comedy,157,2024-09-09 12:45:59.631512,4
85,Show_35,Fantasy,140,2024-11-16 12:45:59.631514,4
26,Show_46,Documentary,24,2025-01-01 12:45:59.631516,5
2,Show_34,Action,160,2024-11-30 12:45:59.631518,5
99,Show_12,Horror,87,2025-02-13 12:45:59.631520,4
31,Show_14,Action,81,2025-06-22 12:45:59.631521,5
28,Show_28,Sci-Fi,65,2025-03-13 12:45:59.631523,1
20,Show_14,Action,38,2024-09-07 12:45:59.631525,3
77,Show_27,Action,58,2025-06-14 12:45:59.631526,5
17,Show_46,Thriller,125,2024-09-04 12:45:59.631528,5
61,Show_9,Comedy,120,2025-01-28 12:45:59.631530,4
6,Show_49,Drama,178,2024-08-10 12:45:59.631531,1
38,Show_14,Thriller,160,2024-11-17 12:45:59.631533,3
59,Show_22,Sci-Fi,31,2025-06-28 12:45:59.631535,4
6,Show_4,Romance,111,2024-12-17 12:45:59.631537,5
13,Show_5,Sci-Fi,171,2025-02-07 12:45:59.631539,1
16,Show_34,Romance,75,2024-10-28 12:45:59.631545,2
79,Show_50,Sci-Fi,112,2025-06-10 12:45:59.631548,2
37,Show_32,Action,157,2025-04-27 12:45:59.631551,4
48,Show_24,Horror,17,2024-12-11 12:45:59.631553,2
19,Show_31,Horror,126,2024-10-22 12:45:59.631556,2
73,Show_37,Drama,30,2025-05-26 12:45:59.631559,4
55,Show_35,Thriller,173,2024-10-06 12:45:59.631562,3
95,Show_38,Romance,144,2025-05-31 12:45:59.631565,5
67,Show_48,Sci-Fi,138,2024-12-27 12:45:59.631569,4
30,Show_26,Fantasy,39,2025-04-03 12:45:59.631573,5
22,Show_9,Documentary,67,2025-01-09 12:45:59.631575,2
71,Show_27,Fantasy,133,2025-03-31 12:45:59.631576,2
47,Show_26,Horror,158,2024-08-06 12:45:59.631581,3
62,Show_16,Fantasy,37,2025-03-08 12:45:59.631584,4
69,Show_18,Horror,61,2025-03-22 12:45:59.631587,1
